user_id,distance,duration,date
7,3158.80306116634,12.581127346799216,2021-11-05
7,3333.483554000072,14.09131878363656,2021-11-08
7,3087.841660665427,16.57940622749535,2021-11-11
7,3299.226456930442,21.13954195827332,2021-11-24
7,3104.295291165351,16.34765097055117,2021-12-19
7,3091.0388171311715,12.623654608138224,2021-12-27
8,2869.0323548211404,18.06010217311939,2021-05-07
8,3892.720291863556,26.96640134706257,2021-06-23
8,3451.2432850469627,16.412481686491716,2021-08-08
8,2961.450890712687,14.871502969042291,2021-08-19
8,2579.8146328536195,14.37089895101034,2021-12-09
9,979.6576837513098,17.521497001929124,2021-03-08
9,4339.204038918032,20.84801009729508,2021-03-09
9,3958.215331537091,16.796034070082424,2021-04-17
9,2798.8347541359826,16.838425539376786,2021-06-30
9,2717.035684641733,10.52088564314016,2021-08-04
9,2536.038609922164,13.144154439688656,2021-09-20
9,3672.8934494472846,12.475907960262964,2021-10-30
9,2729.06271767821,21.645313588391048,2021-12-18
10,3202.0215069336086,9.624872083310914,2021-02-04
10,680.9526634333381,5.150376831894752,2021-02-21
10,3268.582556653751,20.074330226615004,2021-03-09
10,2921.090438923504,21.345972682638585,2021-04-03
10,4188.705344937436,30.33248620740355,2021-06-21
10,3782.6005239747215,16.35035479049902,2021-07-02
10,1409.5893859332332,15.020548684142645,2021-07-02
10,3929.490033501552,19.09830011167184,2021-08-12
10,3564.1922797413413,21.910480699353357,2021-11-21
10,2581.0013765340477,12.956157022770878,2021-12-25
11,4207.105562374704,23.621316687124114,2021-02-27
11,2705.265236855851,15.79699693611968,2021-09-01
11,3273.222222358167,19.107179487806924,2021-11-06
11,3596.1687686909218,18.990421921727304,2021-12-06
12,3577.1511476686405,32.462906886011844,2021-01-17
12,3972.998963100381,27.670903435092985,2021-03-13
12,4245.9861427516735,22.985833445005905,2021-04-08
12,2897.446746244305,14.953872190986331,2021-04-20
12,2722.031859994083,19.847446509058635,2021-04-25
12,3392.3150838499387,20.692328810999825,2021-05-17
12,2195.667973073887,17.978339865369435,2021-05-23
12,3271.963913208093,20.26986467453035,2021-07-11
12,1236.8159960378691,9.710447988113607,2021-08-07
13,4326.923335227291,23.970415393356728,2021-01-24
13,2361.064110656994,17.878531512674513,2021-01-27
13,2809.392221491803,21.915501958206363,2021-04-14
13,4118.013293233479,13.742643373652555,2021-08-06
13,3332.691369721308,27.66345684860654,2021-08-24
13,4478.704936755002,25.14327874764737,2021-09-23
13,2773.012222181757,15.655229333236218,2021-09-26
13,2919.0657658193345,17.297664414548336,2021-09-27
13,3115.488702591224,20.18958931367205,2021-10-18
13,4676.575005707923,21.70630002283169,2021-10-24
13,1158.8511482911367,7.345691806091763,2021-10-26
13,3034.2044255046567,14.742676501121458,2021-11-10
13,4239.857596360939,15.11387884674554,2021-11-11
13,3504.594002102105,22.681980007007017,2021-12-23
14,3669.637121202696,14.58832775116641,2021-01-02
14,4030.006698734092,19.11252512025284,2021-01-12
14,2277.695467884598,17.03892518076917,2021-03-27
14,3194.2748495497653,15.84487467760664,2021-03-29
14,3269.9168754855555,28.349584377427774,2021-05-13
14,4544.304790775649,23.177219163102595,2021-05-14
14,2821.662427936638,18.061892651247536,2021-08-12
15,4187.621458989517,38.1257287539371,2021-01-13
15,2736.5053312182063,14.138709559699668,2021-02-13
15,2979.4090014827066,16.93822700444812,2021-02-25
15,4504.15082342434,26.897002906203557,2021-03-02
15,3055.021392144251,24.45633022054094,2021-03-23
15,3406.3041481998466,23.59844634942792,2021-03-29
15,634.8916691410539,15.809350014846324,2021-04-05
15,2654.0490430248165,16.923606199195174,2021-07-14
15,3632.4006675032415,24.62150250313716,2021-09-14
15,3647.651942011219,21.421862691460625,2021-10-04
15,671.851433327405,12.03110859996443,2021-11-15
16,850.3217323801891,13.125804330950473,2021-02-18
16,2669.69988660232,9.1608458921592,2021-03-03
16,3073.745017208551,25.442470103251303,2021-03-06
16,4234.235859403758,17.11411953134586,2021-04-02
16,2967.367845921601,18.695543904253547,2021-04-16
16,3356.820536875615,25.784102684378077,2021-05-28
16,2992.3630949565822,20.8109065921073,2021-06-15
16,2722.39199208756,21.88956796835024,2021-07-19
16,3023.7950055082742,11.719544456685052,2021-07-27
16,2670.184339010377,20.56464184914751,2021-09-11
16,3476.061777505032,16.448703808939356,2021-09-21
16,3791.0568057184887,21.339245833777696,2021-10-27
17,2857.531257162829,12.164375020465227,2021-05-25
17,3413.9429045953284,10.878329779835372,2021-06-19
17,3255.965447447589,15.97706881595912,2021-06-21
17,3351.8632457903404,19.743991075974805,2021-09-23
18,3630.583248464456,26.78349949078674,2021-03-28
18,3292.571531169102,19.979740539552097,2021-04-02
18,850.2117684044222,6.400847073617689,2021-04-09
18,4731.487582300773,21.94153973358139,2021-04-10
18,3379.4109709324,22.48318987542457,2021-05-19
18,2855.318075634162,15.158051644669031,2021-05-28
18,3124.427538299528,12.521166013544168,2021-06-06
18,2986.862286109071,22.800838369038875,2021-08-18
18,3270.087408326336,18.34310688093239,2021-08-31
18,4506.797456282042,23.266993640705103,2021-09-07
18,2419.221239555725,17.582818245128596,2021-09-11
18,2336.703511729558,18.745655518524863,2021-09-17
18,2918.887270860469,16.94582726572676,2021-09-18
19,2956.2413276611965,11.09497918638687,2021-04-03
19,3202.919466362763,24.014597331813818,2021-04-21
19,2779.595497739553,18.118381990958213,2021-04-25
19,4039.42810223106,15.11828430669318,2021-04-27
19,3973.426404697364,23.86713202348682,2021-05-18
19,2332.4566122668725,14.765184364308643,2021-06-27
19,1233.9304342138985,7.896622423833363,2021-08-05
19,3666.414183952381,32.99848510371429,2021-10-16
19,4445.929886868792,18.87984419304176,2021-11-17
20,3516.719207985544,28.23101172916405,2021-01-17
20,3197.391137490466,31.1843468249428,2021-05-03
20,2871.7858739934354,17.48714349597374,2021-07-25
20,4000.5190034490015,29.46393386207232,2021-09-21
20,1055.6263301219635,13.757961800665257,2021-12-14
21,518.3415432899935,10.151870096199984,2021-02-03
21,2919.374775537832,11.961931206012268,2021-02-12
21,2934.4734999439547,19.336183749859885,2021-02-19
21,3245.352628435748,14.211894729857216,2021-03-19
21,3420.676643400676,26.65823623673096,2021-04-24
21,3686.6684699098896,24.825006762162086,2021-06-25
21,3178.52538649498,24.21832489351169,2021-09-17
21,517.9123949512177,14.219624549790932,2021-10-01
21,4031.719714066228,29.278798774569548,2021-11-09
21,2700.2970512388188,22.530460180842887,2021-12-03
21,956.6452117840754,15.49559620465411,2021-12-13
22,3058.692224891905,12.328328741155666,2021-01-14
22,3024.124501758226,19.34046688159335,2021-05-06
22,3323.771282791665,24.34048284365384,2021-06-28
22,3543.169677498072,26.32638005908039,2021-07-13
22,3238.5242307744124,26.94703491126652,2021-09-25
23,3383.594235503112,16.227984278644854,2021-02-20
23,1251.1329475531304,13.002719074127514,2021-02-23
23,3711.3819893789855,17.134145968136963,2021-03-29
23,3708.583225723167,18.55826898243808,2021-05-20
23,2085.307159510725,10.00473718282574,2021-06-21
23,2876.993099314064,18.69268963262217,2021-07-16
23,2826.7867020410395,20.30714680816416,2021-08-26
23,2837.6016858750827,20.45867228625028,2021-11-12
23,2694.604601876304,21.43663662404448,2021-12-08
23,3274.95136479862,13.916504549328732,2021-12-11
24,4381.2523529782375,14.736116339951636,2021-02-18
24,3024.1774224374744,23.95774194971142,2021-02-19
24,2846.837682778223,10.11709420694556,2021-03-01
24,2812.5480772411893,17.33708194062919,2021-03-14
24,2862.4919882548697,20.80679633160419,2021-03-24
24,409.8290889930207,10.294197123135856,2021-04-04
24,3046.5554821060623,14.424583057897731,2021-06-11
24,3695.279779104508,23.07803576119412,2021-11-20
25,3440.353052504612,16.321059157513837,2021-01-26
25,3330.905382959985,16.490895186099944,2021-02-03
25,2708.692213763048,15.250828185607034,2021-03-22
25,3381.708503265383,13.821848269387957,2021-04-09
25,3215.5633460263007,15.18732384578943,2021-06-15
25,2906.3138883116976,18.625255553246788,2021-07-13
25,1118.57386218807,6.050655987785646,2021-07-28
25,3469.4328558886555,18.32663885413277,2021-10-04
25,2865.6967715173314,12.597090314551991,2021-10-20
25,3461.919902236649,19.83679958101421,2021-12-06
25,3697.340090751455,18.67581081289933,2021-12-08
25,3530.0465873642206,28.292522710911783,2021-12-29
26,4779.687649500094,14.030048421923292,2021-01-04
26,1766.276449419451,12.233916880303944,2021-01-22
26,3275.9765403979354,11.019949729424148,2021-02-25
26,2571.6819239778097,13.121100812561505,2021-04-13
26,3065.908143938183,12.759737554109094,2021-04-22
26,3894.0240087710513,14.345657621050524,2021-05-23
26,3056.1709330376416,17.651066104329395,2021-06-08
26,3924.533819979035,20.418881167949685,2021-06-19
26,2648.9963544753746,23.244981772376875,2021-11-22
26,3591.5503659717365,23.34173799780548,2021-12-30
27,2662.108618912453,12.873695396374844,2021-05-07
27,2905.098259438706,15.922995253014657,2021-05-11
27,3156.2232837000447,24.5671843863079,2021-06-27
27,3087.077676186728,15.124025406584757,2021-07-12
27,3438.7418430147754,19.935558099264867,2021-08-17
27,4726.362197039982,14.815905492599953,2021-11-29
27,3117.121223186856,13.390404077289524,2021-12-24
28,3705.310994936493,31.210787245108143,2021-04-16
28,4572.424020847015,19.47024732958277,2021-07-31
28,3336.7268214195224,19.10016405841688,2021-08-03
28,3732.717049229316,33.396302295375904,2021-08-16
28,2345.4865317186486,14.629167676124757,2021-08-30
28,2389.7850075601214,12.234221758852492,2021-09-23
28,1083.356174856688,5.321477517550045,2021-11-09
28,2806.5040257990167,20.0278743962815,2021-11-24
28,2540.419087316038,19.96618501405661,2021-12-26
29,3716.773483115196,22.154339152839366,2021-02-24
29,4155.63885074699,13.973533241792778,2021-07-10
29,4017.681116471889,17.39227038823963,2021-07-31
29,3586.661829883127,18.781804990590345,2021-08-12
29,2617.406428632057,21.81527410737021,2021-08-15
29,2890.229188658692,17.386696522822962,2021-08-20
29,1269.7310894876057,8.809193268462817,2021-08-22
29,2956.7562991069426,21.740537794641657,2021-09-07
29,1335.605986989032,10.862012829262213,2021-09-26
29,3846.964884350667,12.2327157224416,2021-10-02
29,2888.600967006273,15.554403868025094,2021-11-12
29,824.4954699940552,4.8322121555423445,2021-11-21
29,3382.0088017577227,18.66288229073635,2021-11-24
30,3471.72770579558,10.71495045732351,2021-01-22
30,4302.992795116543,13.757481987791358,2021-01-28
30,4339.710551979091,19.465701839930304,2021-04-11
30,2571.393092726862,18.320123640124542,2021-04-20
30,3253.950319521362,19.018232243944745,2021-07-17
30,2882.390787422371,26.411953937111853,2021-09-08
30,3580.1554712145617,14.40721821630599,2021-09-19
30,3806.4598190863794,12.929895180225335,2021-10-01
30,4417.303181972588,13.816229293272418,2021-10-11
30,3035.890259399411,14.673972169712604,2021-10-21
30,4287.565435411264,14.290157044987032,2021-12-25
30,3043.2520534437863,15.762782340986192,2021-12-26
30,2909.352801357332,17.934598549156362,2021-12-29
31,2703.7325604603134,20.747632147965344,2021-02-11
31,2528.6915438924543,14.231775608053354,2021-03-06
31,3271.375380911332,17.26972306869185,2021-06-02
31,4080.52163596186,24.402608179809302,2021-06-10
31,3353.2067772281957,21.383016943070487,2021-07-15
31,3279.9090731060387,21.839727219318117,2021-08-18
31,3336.515207849412,26.682576039247056,2021-08-27
31,3309.8156389878222,20.23926255595129,2021-08-29
32,3734.993902300969,24.674969511504848,2021-01-25
32,2982.3520006355006,16.781508574152145,2021-02-13
32,2944.246226267424,22.04092334850284,2021-05-01
32,965.4686810893618,14.21822893696454,2021-05-06
32,3358.508989405647,26.31913994221262,2021-07-17
32,4433.545970713164,22.000911303056416,2021-10-19
32,4045.1539576465807,25.277013968164404,2021-10-22
32,2542.5232401012227,11.63266932200319,2021-10-31
33,3103.0378378585697,24.63639189196964,2021-06-22
33,3339.0471904756478,15.017141571426942,2021-08-15
33,3972.33548951788,12.9308387237947,2021-10-20
33,3116.1880198126046,23.685705074297267,2021-11-13
34,3459.550134235808,16.884428954959454,2021-02-03
34,2914.8220547791893,16.72651243410582,2021-02-10
34,4039.020077230702,21.117060231692108,2021-03-04
34,4062.775363290136,14.080296445336735,2021-07-23
34,3033.054812726354,14.99935726013774,2021-08-02
34,5027.834500488345,24.60269500112695,2021-09-04
34,3167.9430817459543,17.919857704364887,2021-09-20
34,2950.4326470314754,23.61738144783758,2021-12-25
34,2641.905884325879,20.851435305955277,2021-12-29
35,3357.5756082186954,14.946708154935232,2021-01-10
35,4014.004977114957,26.380016590383192,2021-01-20
35,2336.229467671328,14.760860503767478,2021-01-28
35,3190.507549989839,12.601050103427252,2021-02-22
35,3475.2318683670514,21.900927473468208,2021-04-20
35,2784.1662545077265,16.18703612112828,2021-05-16
35,3332.770401646835,18.40615644810408,2021-05-26
35,3237.395116195771,20.76974827886985,2021-06-04
35,2964.902944030433,22.464363331872114,2021-06-24
35,3274.7775120057045,21.03476076573873,2021-07-06
35,4225.462127733204,20.38991583940712,2021-09-15
35,3608.525656847957,21.82557697054387,2021-09-23
35,2929.75290586386,10.990235197810527,2021-10-04
35,3369.817210020496,16.08756130404919,2021-10-11
35,3056.555714672352,19.336061040015508,2021-11-13
36,3118.893633648177,20.594468168240887,2021-03-12
36,2521.487238739658,8.818816704783826,2021-06-05
36,3242.7061006858016,16.459233306136873,2021-06-14
36,3276.082483603038,14.54630213113836,2021-06-22
36,3692.68826684544,19.3089608894848,2021-07-20
36,3374.067083080989,22.572617306527647,2021-07-27
36,3109.6841693238707,14.661315634964517,2021-09-11
36,3486.120598728545,25.08978737874713,2021-10-14
37,4318.359764621009,25.6369255724874,2021-03-03
37,3309.781692082893,14.03260564027631,2021-04-08
37,2993.8975882783666,14.484743970695916,2021-04-27
37,3482.43135924894,24.92972543699576,2021-06-15
37,2384.169867261685,17.29815526058152,2021-07-06
37,3160.539385702478,16.77258439793388,2021-08-31
37,983.0134619644488,14.106457418495248,2021-09-04
37,3047.952010047836,16.77322668899519,2021-09-28
37,2708.99911749436,16.12699735248308,2021-11-19
37,3523.3331447144533,16.130768795494895,2021-12-19
37,2644.936995229867,17.10370075822277,2021-12-21
38,3459.364426952086,18.648411067380216,2021-02-21
38,3830.22801878105,24.76742672927017,2021-06-09
38,2980.532118590209,16.935107061967365,2021-06-21
38,2742.626291197174,25.455757747183046,2021-08-14
38,4858.133539296352,21.21800077236132,2021-08-17
38,3118.465202611536,18.682425434167577,2021-09-25
38,2688.081044790402,12.760173667408004,2021-11-04
39,2691.092760299788,20.02024198339075,2021-04-21
39,2822.175543953903,18.393684785203103,2021-07-22
39,2948.337792079601,18.31054039604085,2021-10-18
39,2690.3744806369696,23.45187240318485,2021-10-30
39,3102.9964654468417,15.636236745425656,2021-11-24
39,2933.363108131785,15.069027120272658,2021-12-24
40,3515.856023011284,29.57928011505642,2021-02-09
40,3188.6989517947763,30.39290337342605,2021-03-18
40,3400.291026979816,12.273520982672224,2021-04-23
40,4075.234991442614,21.282131217909804,2021-06-21
40,3156.709789962312,12.014910644360691,2021-08-03
40,2994.8768037862737,24.969260822717644,2021-08-13
40,889.1876499681633,5.807960999899463,2021-08-21
40,921.3526841752088,9.12619850194279,2021-09-01
40,2791.562301357614,29.749373808145684,2021-10-20
40,3309.2470683204515,22.85548240992271,2021-10-31
40,2886.2613111824576,19.369691333639103,2021-12-02
41,3296.582324402193,12.911797578565263,2021-06-06
41,3392.6844940775245,13.713740507613236,2021-07-11
41,3030.47001897128,9.734377819936178,2021-07-21
41,3020.0917455005538,20.23661385136515,2021-09-23
41,3655.674340697216,20.667175745845206,2021-10-25
41,4721.879999092497,19.76940689467413,2021-12-05
41,3848.271714507756,15.961941478291909,2021-12-24
42,4329.769186817292,22.983550093002883,2021-01-03
42,2579.7991339566856,16.528141001335754,2021-02-01
42,2342.53917815005,16.03945362064307,2021-02-07
42,2895.8992116597283,13.20549831069942,2021-03-09
42,3380.675331941739,26.60311691665418,2021-04-13
42,1040.3977433541495,16.20198871677075,2021-06-22
42,3805.770416344965,30.758747725517992,2021-07-08
42,2641.845628655274,25.851073771931645,2021-07-13
42,614.7160747014416,12.844148224104323,2021-08-17
42,3009.987101754805,21.02996130526441,2021-09-11
42,4683.963588273346,20.613211960911155,2021-09-15
43,3186.015704877864,20.311345317072693,2021-01-09
43,3136.1903294808726,26.47472459760403,2021-01-11
43,3940.1826160361898,25.76073046414476,2021-03-14
43,4012.873190386591,17.917495978636868,2021-06-21
43,2690.379516353993,16.208568114663063,2021-06-26
43,2921.7504881048208,13.347858537442344,2021-06-27
44,504.6541111054264,4.513962333316279,2021-01-25
44,2439.75651835011,13.970732909571744,2021-01-28
44,3904.840439258549,25.73503045396521,2021-02-12
44,3082.9795928886533,19.56117347333245,2021-02-21
44,3381.660495712217,18.45415123928054,2021-04-10
44,3340.6520839959667,12.544720239988475,2021-06-14
44,2937.5530528663603,17.527895673036355,2021-10-28
44,3020.994760665789,17.06998253555263,2021-12-08
45,779.1296626630597,7.460409461041241,2021-01-15
45,2923.2946567749004,18.94524358240855,2021-01-24
45,3346.7348256564687,28.733674128282345,2021-02-19
45,3471.5722521597704,14.678930630399426,2021-03-29
45,2399.8122884416493,10.26037988289126,2021-04-24
45,4228.925602234895,28.06686692128125,2021-07-02
45,3215.6023819595544,12.145783071021231,2021-07-29
45,5079.779183118767,30.928632411007413,2021-08-05
45,3112.8273397661555,11.470785615438771,2021-09-02
45,2498.005639292936,16.992022557171744,2021-09-24
45,4070.754210807288,18.422250091325424,2021-11-04
46,3242.092435390548,19.70777745253217,2021-01-02
46,2783.9547941162814,15.75990647058541,2021-02-11
46,3992.622462771418,29.96311231385709,2021-02-17
46,2470.204504809481,15.41061351442844,2021-06-28
46,3333.8960158179348,18.33558406327174,2021-07-07
46,3170.3500398242577,16.68140015929703,2021-09-19
46,2849.781610521336,15.142233172918102,2021-11-04
46,3024.101987340079,23.495101749127706,2021-11-13
46,3502.514644626947,21.060572561979832,2021-12-25
47,4295.499268083593,14.309198243400624,2021-02-14
47,3948.240260536918,22.299757201400656,2021-05-25
47,2932.3593156035845,12.766983036008272,2021-06-19
47,3261.866673217188,19.248592607149305,2021-06-19
47,2680.890024937794,15.723560099751175,2021-08-05
47,2754.57260635051,10.18584158178394,2021-11-24
47,657.3422343091886,6.8171810041822365,2021-12-22
48,3005.06858364085,27.02534291820425,2021-02-22
48,2741.147848267048,16.70573924133524,2021-04-20
48,2616.969386291494,13.414419419913436,2021-04-29
48,3143.5327964822573,18.09482163464326,2021-05-08
48,3021.167655414032,20.943850717295533,2021-06-07
48,3162.3484396409185,21.62458665356614,2021-10-30
49,3446.0674566289617,25.768860528409835,2021-03-24
49,992.5507146092048,9.589262733763142,2021-04-03
49,3134.3619689795614,22.537447875918247,2021-04-10
49,3363.188430239776,23.179130581438656,2021-04-25
49,4065.252331991478,32.3262616599574,2021-08-15
49,3355.463481332988,21.06639044399896,2021-09-01
49,964.3648721163872,15.515734448999272,2021-09-27
49,3166.922372040067,16.875958895150248,2021-10-02
49,2709.7428132730365,11.742122323637249,2021-10-20
49,3045.441376103043,15.136324128309129,2021-11-19
49,4066.010399714849,23.840032841204785,2021-11-27
50,3929.413096661822,17.732029103692938,2021-02-26
50,4466.408359181997,17.30709621349692,2021-03-12
50,2773.8272060486115,16.40185202268229,2021-05-08
50,2519.4584097544857,17.74250041684265,2021-06-30
50,3979.819762970248,17.844043917711662,2021-07-11
50,307.53234969570303,6.230129398782812,2021-08-05
50,914.7942613271092,9.111063679985635,2021-10-15
50,3099.800070892024,15.94047083844244,2021-11-21
51,3185.31680524957,20.37445530136129,2021-01-02
51,4100.049213716172,33.363904802088214,2021-01-11
51,2960.7591816085937,30.76455508965156,2021-02-08
51,2999.782751681851,17.18122568640505,2021-04-11
51,3055.862733153811,24.45948524932679,2021-04-28
51,3219.2495574191694,14.429037440198083,2021-06-09
51,3350.107786345586,15.823909834160894,2021-06-27
51,2539.24369686873,19.094184872484952,2021-07-16
51,3825.9882691610906,22.47796480748327,2021-11-10
52,3056.954110622033,18.79323135693785,2021-02-13
52,2855.937630939519,22.7097661160232,2021-03-26
52,2958.6188459683767,27.75171307581026,2021-04-08
52,2811.9436410019,15.034124688576856,2021-04-13
52,3747.3363730309993,28.295398644758457,2021-10-07
53,3031.476944880921,17.661362699659776,2021-02-23
53,3781.485888686613,12.075566132847872,2021-06-16
53,2207.160072644132,13.51790018161033,2021-07-07
53,3625.060357357031,30.77305649467472,2021-08-04
54,2600.277030805525,18.379883512011432,2021-01-15
54,3093.3231682053306,12.13843808047384,2021-02-03
54,2852.4851205324767,19.55900974835896,2021-02-19
54,3414.313168749815,33.485879012498884,2021-03-13
54,2210.113713937344,23.20052483355697,2021-04-09
54,2806.8487702734906,18.52568288852559,2021-05-25
54,2746.386203200616,15.846817723430332,2021-07-12
54,2782.636617792375,15.962792752412232,2021-08-13
54,720.9374172159503,9.73024980131828,2021-09-05
55,3208.52576493204,17.63832916882491,2021-01-01
55,3145.128412138534,18.204682814274435,2021-01-02
55,1333.7617089779803,9.668808544889902,2021-02-27
55,706.3878111729231,10.11916343351877,2021-04-27
55,2832.298723799885,18.07214795599947,2021-05-21
55,4238.946708549033,19.05812184838878,2021-06-12
55,4151.081878425768,36.90649127055461,2021-06-30
55,3512.1662492495893,12.162172824129364,2021-08-23
55,2386.691985765324,14.11433996949712,2021-09-10
55,3016.3389585247387,15.054463195082462,2021-10-04
55,3332.417198916633,20.1408939976785,2021-10-21
55,3629.762071799868,19.81092495929365,2021-12-25
56,3494.6850268815383,20.977221543778025,2021-01-20
56,3597.9003105027905,18.70978637964884,2021-02-14
56,2891.209846073128,17.84203692277423,2021-03-20
56,3387.2132798701914,20.46803319967548,2021-06-17
56,2905.737489076352,27.849477213143736,2021-07-29
56,1160.5888311239523,19.33048453340337,2021-08-10
56,4163.870366122642,33.71202017885078,2021-09-25
56,3591.0437851827605,28.39018765078326,2021-10-24
56,3326.6793702310983,10.676952392840995,2021-11-04
56,3144.236398091096,17.546167355418632,2021-12-07
56,3351.1309035308623,17.40452361412345,2021-12-18
56,4041.321116358926,29.1652844654357,2021-12-25
57,3417.126833979076,25.638873639885865,2021-01-25
57,2908.868530544419,17.93327781057569,2021-03-21
57,3341.9118562877784,10.16123969204524,2021-04-02
57,2705.293207715238,20.05728662882236,2021-04-25
57,2803.260914022074,16.727826193652977,2021-05-12
57,2587.495600688488,18.20998944165237,2021-06-16
57,2792.028679421728,11.614623671150168,2021-12-10
58,4763.920660405362,35.819603302026806,2021-02-17
58,886.8603979144355,13.900415138388077,2021-03-11
58,3136.9256829634905,17.763471311113086,2021-06-10
58,2424.388115744153,13.611967588393144,2021-07-20
58,3799.7906942798127,18.768747756030336,2021-08-21
58,4900.107738454116,22.375404019202936,2021-09-27
58,755.951390568451,12.535708343410707,2021-12-01
58,3213.237979629477,13.180679941798504,2021-12-18
59,2661.952552259043,14.259870597070115,2021-08-05
59,3016.002848797641,17.86783351860254,2021-08-16
59,2917.7346018962658,20.294336504740663,2021-09-05
60,2452.0549428903028,13.654311563142246,2021-01-18
60,2841.008633931829,16.117167525519513,2021-01-29
60,2658.960441490512,16.384566264084157,2021-04-16
60,4402.428967016131,24.578368477188945,2021-05-09
60,4293.569822921404,21.26734235120401,2021-08-28
60,2688.4032322113294,13.45216775730719,2021-09-04
60,3243.2312473076004,17.108078118269,2021-09-07
60,4168.581444319372,16.619803333044704,2021-10-20
60,2950.647705430036,18.618374025061705,2021-11-10
60,3251.568823385722,20.193383087696457,2021-11-12
60,3203.367263061486,19.627656406334108,2021-11-19
60,3045.778432400257,18.057438918770416,2021-11-20
61,3244.1571313897266,19.44996634608139,2021-01-03
61,943.7708583733709,8.462010934887054,2021-01-24
61,672.5757775214587,13.441233808974554,2021-01-27
61,3306.7623021665127,15.442407269999514,2021-01-31
